ProductID, ProductName, ProductStock, Price, Discount, Category_CategoryID
TEC-MA-10004521,Epson Perfection V600 Photo Scanner,4,206.991,15,16
TEC-MA-10004552,Star Micronics TSP100 TSP143LAN Receipt Printer,5,1035.8,5,16
TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,8,120,30,16
TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,16,399.54,15,16
TEC-PH-10000004,Belkin iPhone and iPad Lightning Cable,9,11.992,10,8
TEC-PH-10000011,PureGear Roll-On Screen Protector,41,31.984,10,8
TEC-PH-10000038,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,24,219.168,15,8
TEC-PH-10000127,iOttie XL Car Mount,17,79.96,20,8
TEC-PH-10000141,Clearsounds A400,13,118.782,30,8
TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,13,12.99,10,8
TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,34,31.92,10,8
TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,17,40.68,10,8
TEC-PH-10000193,Jensen SMPS-640 - speaker phone,15,110.352,30,8
TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,13,49.616,10,8
TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,35,69.9,20,8
TEC-PH-10000307,Shocksock Galaxy S4 Armband,9,10.95,10,8
TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,20,2.97,0,8
TEC-PH-10000369,HTC One Mini,25,201.584,15,8
TEC-PH-10000376,Square Credit Card Reader,29,7.992,0,8
TEC-PH-10000439,GE DSL Phone Line Filter,18,39.99,10,8
TEC-PH-10000441,VTech DS6151,33,100.792,30,8
TEC-PH-10000455,GE 30522EE2,12,231.98,15,8
TEC-PH-10000486,Plantronics HL10 Handset Lifter,31,371.168,15,8
TEC-PH-10000526,Vtech CS6719,38,57.594,20,8
TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),37,559.984,15,8
TEC-PH-10000562,Samsung Convoy 3,11,221.98,15,8
TEC-PH-10000576,AT&T 1080 Corded phone,24,136.99,30,8
TEC-PH-10000586,AT&T SB67148 SynJ,10,105.584,30,8
TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,33,129.98,30,8
TEC-PH-10000675,Panasonic KX TS3282B Corded phone,11,196.776,30,8
TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",35,7.992,0,8
TEC-PH-10000730,Samsung Galaxy S4 Active,10,499.99,15,8
TEC-PH-10000895,Polycom VVX 310 VoIP phone,51,359.98,15,8
TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,10,26.376,10,8
TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",28,14.99,10,8
TEC-PH-10000984,Panasonic KX-TG9471B,35,391.98,15,8
TEC-PH-10001051,HTC One,17,239.976,15,8
TEC-PH-10001061,Apple iPhone 5C,18,159.984,30,8
TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,25,118.99,30,8
TEC-PH-10001128,Motorola Droid Maxx,28,299.98,15,8
TEC-PH-10001198,Avaya 4621SW VoIP phone,15,177.48,30,8
TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,20,203.184,15,8
TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,18,239.984,15,8
TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",31,33.52,10,8
TEC-PH-10001305,Panasonic KX TS208W Corded phone,40,97.98,20,8
TEC-PH-10001336,Digium D40 VoIP phone,35,103.192,30,8
TEC-PH-10001363,Apple iPhone 5S,13,569.99,15,8
TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,31,143.982,30,8
TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,13,61.542,20,8
TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,16,39.992,10,8
TEC-PH-10001459,Samsung Galaxy Mega 6.3,51,671.984,15,8
TEC-PH-10001468,Panasonic Business Telephones KX-T7736,4,546.06,15,8
TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,20,479.92,15,8
TEC-PH-10001527,Plantronics MX500i Earset,18,34.36,10,8
TEC-PH-10001530,Plantronics Voyager Pro Legend,39,247.188,15,8
TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,18,16.99,10,8
TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,68,19.136,10,8
TEC-PH-10001557,Pyle PMP37LED,55,153.584,30,8
TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,15,485.94,15,8
TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,20,107.984,30,8
TEC-PH-10001615,AT&T CL82213,20,28.99,10,8
TEC-PH-10001619,LG G3,12,156.792,30,8
TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",15,89.97,20,8
TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,29,52.792,20,8
TEC-PH-10001750,Samsung Rugby III,31,52.792,20,8
TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,24,318.4,15,8
TEC-PH-10001795,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,19,239.97,15,8
TEC-PH-10001809,Panasonic KX T7736-B Digital phone,12,119.96,30,8
TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,37,286.4,15,8
TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,25,71.984,20,8
TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,17,631.96,15,8
TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,8,36.738,10,8
TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,11,222.384,15,8
TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,16,55.992,20,8
TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,25,116.76,30,8
TEC-PH-10001949,Cisco SPA 501G IP Phone,4,213.48,15,8
TEC-PH-10002033,Konftel 250 Conference phone - Charcoal black,11,284.82,15,8
TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,12,13.494,10,8
TEC-PH-10002075,AT&T EL51110 DECT,4,377.97,15,8
TEC-PH-10002085,Clarity 53712,17,65.99,20,8
TEC-PH-10002103,Jabra SPEAK 410,45,150.384,30,8
TEC-PH-10002114,Xiaomi Mi3,5,2279.96,5,8
TEC-PH-10002115,Plantronics 81402,18,65.99,20,8
TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,25,55.992,20,8
TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,16,5.56,0,8
TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,33,258.528,15,8
TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,24,107.118,30,8
TEC-PH-10002275,Mitel 5320 IP Phone VoIP phone,17,302.384,15,8
TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,29,23.988,10,8
TEC-PH-10002310,Panasonic KX T7731-B Digital phone,29,59.994,20,8
TEC-PH-10002350,Apple EarPods with Remote and Mic,12,44.784,10,8
TEC-PH-10002352,Avaya IP Phone 1140E VoIP phone,6,1394.95,5,8
TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,10,8.78,0,8
TEC-PH-10002398,AT&T 1070 Corded Phone,15,178.384,30,8
TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,18,471.92,15,8
TEC-PH-10002447,AT&T CL83451 4-Handset Telephone,12,164.792,30,8
TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",16,135.99,30,8
TEC-PH-10002483,Motorola Moto X,8,271.992,15,8
TEC-PH-10002496,Cisco SPA301,39,124.792,30,8
TEC-PH-10002538,Grandstream GXP1160 VoIP phone,31,37.91,10,8
TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,29,135.516,30,8
TEC-PH-10002555,Nortel Meridian M5316 Digital phone,16,155.37,30,8
TEC-PH-10002563,Adtran 1202752G1,24,201.584,15,8
TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,35,47.984,10,8
TEC-PH-10002583,iOttie HLCRIO102 Car Mount,15,15.992,10,8
TEC-PH-10002584,Samsung Galaxy S4,16,625.99,15,8
TEC-PH-10002597,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,6,100.792,30,8
TEC-PH-10002624,Samsung Galaxy S4 Mini,18,469.99,15,8
TEC-PH-10002645,LG G2,6,1499.97,5,8
TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,38,108.784,30,8
TEC-PH-10002680,Samsung Galaxy Note 3,16,659.97,15,8
TEC-PH-10002726,netTALK DUO VoIP Telephone Service,34,83.984,20,8
TEC-PH-10002789,LG Exalt,15,124.792,30,8
TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,18,79.1,20,8
TEC-PH-10002817,RCA ViSYS 25425RE1 Corded phone,4,323.976,15,8
TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,16,370.782,15,8
TEC-PH-10002834,Google Nexus 5,30,323.982,15,8
TEC-PH-10002844,Speck Products Candyshell Flip Case,10,27.992,10,8
TEC-PH-10002885,Apple iPhone 5,31,779.796,15,8
TEC-PH-10002890,AT&T 17929 Lendline Telephone,45,36.192,10,8
TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,28,337.98,15,8
TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",33,29.592,10,8
TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,36,246.384,15,8
TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,33,269.982,15,8
TEC-PH-10003092,Motorola L804,25,36.792,10,8
TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,35,35.12,10,8
TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,24,35.96,10,8
TEC-PH-10003174,RCA ViSYS 25825 Wireless digital phone,9,311.976,15,8
TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,11,23.988,10,8
TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,24,95.84,20,8
TEC-PH-10003273,AT&T TR1909W,18,302.376,15,8
TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors",16,13.98,10,8
TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,12,45.894,10,8
TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,28,89.988,20,8
TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,28,5.5,0,8
TEC-PH-10003484,Ooma Telo VoIP Home Phone System,24,201.584,15,8
TEC-PH-10003505,Geemarc AmpliPOWER60,60,74.24,20,8
TEC-PH-10003535,RCA ViSYS 25423RE1 Corded phone,3,159.984,30,8
TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,50,36.784,10,8
TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,18,259.896,15,8
TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,38,32.382,10,8
TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",15,164.99,30,8
TEC-PH-10003645,Aastra 57i VoIP phone,34,161.61,30,8
TEC-PH-10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,10,5.94,0,8
TEC-PH-10003691,BlackBerry Q10,35,125.99,30,8
TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,11,52.99,20,8
TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,29,95.992,20,8
TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,16,29.16,10,8
TEC-PH-10003885,Cisco SPA508G,18,39.594,10,8
TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,20,95.984,20,8
TEC-PH-10003963,GE 2-Jack Phone Line Splitter,13,494.376,15,8
TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",37,10.9,10,8
TEC-PH-10004006,Panasonic KX - TS880B Telephone,13,41.22,10,8
TEC-PH-10004042,ClearOne Communications CHAT 70 OC Speaker Phone,15,158.99,30,8
TEC-PH-10004071,PayAnywhere Card Reader,33,7.992,0,8
TEC-PH-10004080,Avaya 5410 Digital phone,16,108.784,30,8
TEC-PH-10004093,Panasonic Kx-TS550,30,45.99,10,8
TEC-PH-10004094,Motorola L703CM,38,249.584,15,8
TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,35,28.784,10,8
TEC-PH-10004120,AT&T 1080 Phone,16,109.592,30,8
TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,43,329.988,15,8
TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,24,39.984,10,8
TEC-PH-10004241,Nokia Lumia 1020,5,1439.968,5,8
TEC-PH-10004345,Cisco SPA 502G IP Phone,28,239.9,15,8
TEC-PH-10004348,OtterBox Defender Series Case - iPhone 5c,6,44.376,10,8
TEC-PH-10004389,Nokia Lumia 925,13,302.376,15,8
TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,15,135.95,30,8
TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,37,222.384,15,8
TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,13,116.98,30,8
TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,31,21.99,10,8
TEC-PH-10004536,Avaya 5420 Digital phone,15,269.98,15,8
TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,31,151.192,30,8
TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,20,431.94,15,8
TEC-PH-10004614,AT&T 841000 Phone,37,82.8,20,8
TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,34,134.99,30,8
TEC-PH-10004700,PowerGen Dual USB Car Charger,17,7.992,0,8
TEC-PH-10004774,Gear Head AU3700S Headset,19,25.98,10,8
TEC-PH-10004830,Pyle PRT45 Retro Home Telephone,5,201.568,15,8
TEC-PH-10004833,Macally Suction Cup Mount,34,28.68,10,8
TEC-PH-10004875,PNY Rapid USB Car Charger - Black,3,9.588,0,8
TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),26,53.982,20,8
TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,35,23.976,10,8
TEC-PH-10004908,Panasonic KX TS3282W Corded phone,33,67.992,20,8
TEC-PH-10004912,Cisco SPA112 2 Port Phone Adapter,13,131.88,30,8
TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,25,133.98,30,8
TEC-PH-10004924,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",10,11.824,10,8
TEC-PH-10004959,Classic Ivory Antique Telephone ZL1810,5,100.49,30,8
TEC-PH-10004977,GE 30524EE4,38,235.188,15,8
